 x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.596857965       8.49897289       29.9720001       3.00090003      0.513043046      0.478664249      0.93299043178558350     
  0.618498862       8.77822971       30.3435001       3.02579999      0.421374679      0.389551044      0.92447662353515625     
  0.645986795       9.12896252       30.7896004       3.05830002      0.325670183      0.297663212      0.91400206089019775     
  0.675104141       9.49736977       31.2427998       3.09229994      0.245005146      0.221280128      0.90316522121429443     
  0.704044402       9.87503815       31.7567997       3.11459994      0.180508718      0.161244392      0.89327758550643921     
  0.733349502       10.2646093       32.3110008       3.13019991      0.129802153      0.114694066      0.88360679149627686     
  0.761881232       10.6170692       32.7008018       3.16300011       9.41824466E-02   8.23189318E-02  0.87403690814971924     
  0.788507164       10.9341021       33.0040016       3.19950008       6.92456141E-02   5.98830879E-02  0.86479252576828003     
  0.818808019       11.3197069       33.4768982       3.22199988       4.72194999E-02   4.03563865E-02  0.85465508699417114     
