 x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.597568870       8.51178741       30.0074005       2.99850011      0.311341316      0.291164905      0.93519520759582520     
  0.618649125       8.78349686       30.3666992       3.02309990      0.256668419      0.237866983      0.92674815654754639     
  0.646039665       9.13164997       30.8024998       3.05669999      0.198287845      0.181666657      0.91617649793624878     
  0.675056994       9.49797344       31.2490005       3.09130001      0.148975283      0.134854510      0.90521401166915894     
  0.704030395       9.87933350       31.7817001       3.11120009      0.109108381       9.76539850E-02  0.89501816034317017     
  0.733176291       10.2719526       32.3605995       3.12310004       7.80024901E-02   6.90477341E-02  0.88519912958145142     
  0.761527896       10.6138601       32.7020988       3.16179991       5.66743687E-02   4.95883338E-02  0.87496930360794067     
  0.788783789       10.9469681       33.0564003       3.19339991       4.08162139E-02   3.53079811E-02  0.86504793167114258     
  0.812199891       11.2217979       33.3046989       3.22630000       3.05122081E-02   2.61271298E-02  0.85628443956375122     
