 x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.597255051       8.50462723       29.9822006       3.00090003      0.312947571      0.292677522      0.93522858619689941     
  0.618562043       8.77796459       30.3379002       3.02679992      0.257695496      0.238798156      0.92666792869567871     
  0.646071732       9.13028431       30.7924004       3.05819988      0.198470429      0.181822255      0.91611760854721069     
  0.675024867       9.49536705       31.2357998       3.09299994      0.149242848      0.135090142      0.90516996383666992     
  0.704097092       9.87696648       31.7646999       3.11369991      0.109256476       9.77758989E-02  0.89492082595825195     
  0.733308673       10.2651377       32.3161011       3.12940001       7.83000588E-02   6.92927167E-02  0.88496381044387817     
  0.761466980       10.6091528       32.6803017       3.16450000       5.68514839E-02   4.97399457E-02  0.87491023540496826     
  0.788189352       10.9205256       32.9500999       3.20569992       4.15885039E-02   3.59698087E-02  0.86489784717559814     
  0.815095842       11.2849073       33.4817009       3.21120000       2.89089363E-02   2.47382186E-02  0.85572910308837891     
