 x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.533230305       7.58113861       28.2150993       3.01270008      0.954671085      0.913028002      0.95637965202331543     
  0.557057619       7.88571787       28.6299992       3.04539990      0.783762097      0.741392374      0.94594055414199829     
  0.585721791       8.25059986       29.1180992       3.08260012      0.612945795      0.572557390      0.93410772085189819     
  0.614530861       8.62515831       29.6536007       3.10969996      0.470596671      0.434374928      0.92303019762039185     
  0.643631041       9.02018261       30.2856998       3.12080002      0.351865560      0.321176291      0.91278123855590820     
  0.672097683       9.38356209       30.7625008       3.14899993      0.265647948      0.239712134      0.90236771106719971     
  0.699032605       9.70045662       31.0634003       3.19409990      0.204512805      0.182519495      0.89245998859405518     
  0.728231251       10.0620518       31.4909992       3.22600007      0.149801269      0.132173255      0.88232398033142090     
